unique_id|game_id|play_id|week|x_1|y_1|x_2|y_2|event|play_description|quarter|down|yards_to_go|possession_team|yardline_side|yardline_number|game_clock|absolute_yardline_number|pass_result|offense_play_result|play_result
2018120207_4478|2018120207|4478|13|68.95|23.03|70.67|21.09|qb_sack|(1:07) (Shotgun) C.Daniel sacked at NYG 39 for 0 yards (B.Hill).|4|1|10|CHI|NYG|39|01:07:00|49|S|0|0
2018120207_4559|2018120207|4559|13|74.04|23.09|80.98|3.21|tackle|(:53) (Shotgun) C.Daniel pass short right to T.Gabriel to NYG 30 for 4 yards (M.Thomas).|4|2|5|CHI|NYG|34|00:53:00|44|C|4|4
2018120207_4617|2018120207|4617|13|73.9|23.48|77.88|-1.02|out_of_bounds|(:23) (Shotgun) C.Daniel pass short right to A.Shaheen pushed ob at NYG 32 for 3 yards (A.Ogletree).|4|3|6|CHI|NYG|35|00:23:00|45|C|3|3
2018120207_4648|2018120207|4648|13|76.71|23.36|102.89|-0.91|out_of_bounds|(:17) (Shotgun) C.Daniel pass deep right to T.Cohen pushed ob at NYG 9 for 23 yards (L.Collins).|4|4|3|CHI|NYG|32|00:17:00|42|C|23|23
2018120207_4679|2018120207|4679|13|99.47|23.3|124.04|10.73|pass_outcome_incomplete|(:11) (Shotgun) C.Daniel pass incomplete short right to T.Gabriel (B.Webb).|4|1|9|CHI|NYG|9|00:11:00|19|I|0|0
2018120207_4701|2018120207|4701|13|96.88|23.28|120.57|-3.27|pass_outcome_incomplete|(:07) (Shotgun) C.Daniel pass incomplete short right to A.Robinson II (B.Webb). PENALTY on NYG-B.Webb, Defensive Pass Interference, 8 yards, enforced at NYG 9 - No Play.|4|2|9|CHI|NYG|9|NA|NA|I|0|8
2018120207_4751|2018120207|4751|13|107.88|23.35|114.91|7.04|pass_outcome_touchdown|(:03) (Shotgun) T.Cohen pass short right to A.Miller for 1 yard, TOUCHDOWN. 4-C.Daniel hands to 80-T.Burton who laterals to 29-T.Cohen who throws to 17-A.Miller for the score.|4|1|1|CHI|NYG|1|00:03:00|11|C|1|1
2018120207_5093|2018120207|5093|13|30.17|25.51|38.02|-0.98|out_of_bounds|(4:44) (Shotgun) C.Daniel pass short right to T.Cohen pushed ob at CHI 28 for 5 yards (C.Riley).|5|3|12|CHI|CHI|23|04:44:00|87|C|5|5
2018120207_5124|2018120207|5124|13|38.06|23.54|48.77|15.68|tackle|(4:38) (Shotgun) C.Daniel pass short right to A.Robinson II to CHI 38 for 10 yards (B.Webb).|5|4|7|CHI|CHI|28|04:38:00|82|C|10|10
2018120207_5149|2018120207|5149|13|46.47|23.39|57.2|-1.2|out_of_bounds|(4:01) (Shotgun) C.Daniel pass short right to T.Cohen pushed ob at CHI 46 for 8 yards (U.Eligwe).|5|1|10|CHI|CHI|38|04:01:00|72|C|8|8
2018120207_5206|2018120207|5206|13|53.66|23.54|48.93|11.85|tackle|(3:18) (Shotgun) C.Daniel sacked at CHI 38 for -6 yards (O.Vernon). FUMBLES (O.Vernon), and recovers at CHI 40. C.Daniel to CHI 40 for no gain (L.Collins).|5|3|4|CHI|CHI|44|03:18:00|66|S|-4|-4
2018120207_5253|2018120207|5253|13|49.26|23.58|91.57|23.86|pass_outcome_incomplete|(2:56) (Shotgun) C.Daniel pass incomplete deep middle to T.Gabriel (J.Jenkins).|5|4|8|CHI|CHI|40|02:56:00|70|I|0|0
2018120207_593|2018120207|593|13|38.41|29.28|52.09|33.75|pass_outcome_incomplete|(8:21) (Shotgun) C.Daniel pass incomplete short middle to A.Robinson II (L.Collins). PENALTY on NYG-L.Collins, Defensive Pass Interference, 13 yards, enforced at CHI 30 - No Play.|1|1|10|CHI|CHI|30|NA|NA|I|0|13
2018120207_648|2018120207|648|13|50.24|29.59|93.15|17.39|pass_outcome_incomplete|(7:37) (Shotgun) C.Daniel pass incomplete deep right to T.Gabriel (O.Vernon).|1|2|10|CHI|CHI|43|07:37:00|67|I|0|0
2018120207_670|2018120207|670|13|50.81|29.05|62.67|-1.37|out_of_bounds|(7:29) (Shotgun) C.Daniel pass short right to T.Mizzell pushed ob at NYG 48 for 9 yards (S.Chandler).|1|3|10|CHI|CHI|43|07:29:00|67|C|9|9
2018120207_839|2018120207|839|13|105.41|29.82|110.9|9.52|touchdown|(3:32) (Shotgun) C.Daniel pass short right to A.Shaheen for 2 yards, TOUCHDOWN.|1|1|2|CHI|NYG|2|03:32:00|12|C|2|2
2018120901_105|2018120901|105|14|44.79|30.01|40.84|8.41|tackle|(13:34) (Shotgun) M.Trubisky pass short right to T.Cohen to CHI 32 for -3 yards (J.Johnson).|1|1|10|CHI|CHI|35|13:34:00|45|C|-3|-3
2018120901_1065|2018120901|1065|14|59.92|29.03|82.22|52.42|pass_outcome_incomplete|(12:49) (Shotgun) M.Trubisky pass incomplete deep left to T.Burton.|2|1|10|CHI|NA|50|12:49:00|60|I|0|0
2018120901_1109|2018120901|1109|14|64.88|24.91|83.95|30.18|pass_outcome_incomplete|(11:59) (Shotgun) M.Trubisky pass incomplete short middle to T.Burton.|2|3|5|CHI|LA|45|11:59:00|55|I|0|0
2018120901_130|2018120901|130|14|41.99|23.55|42.59|9.16|tackle|(12:52) (Shotgun) M.Trubisky pass short right to J.Howard to CHI 34 for 2 yards (L.Joyner).|1|2|13|CHI|CHI|32|12:52:00|42|C|2|2
2018120901_1349|2018120901|1349|14|90.98|23.32|96.34|36.56|tackle|(10:14) (Shotgun) M.Trubisky pass short left to T.Gabriel to LA 13 for 6 yards (C.Littleton).|2|1|19|CHI|LA|19|10:14:00|29|C|6|6
2018120901_1374|2018120901|1374|14|97.03|29.67|103.38|41.1|pass_outcome_incomplete|(9:38) (Shotgun) M.Trubisky pass incomplete short left to T.Gabriel.|2|2|13|CHI|LA|13|09:38:00|23|I|0|0
2018120901_1396|2018120901|1396|14|96.97|29.52|126.53|28.46|pass_outcome_incomplete|(9:33) (Shotgun) M.Trubisky pass incomplete short middle to A.Robinson II (N.Robey).|2|3|13|CHI|LA|13|09:33:00|23|I|0|0
2018120901_1949|2018120901|1949|14|38.67|23.29|43.71|18.38|tackle|(3:37) (Shotgun) M.Trubisky pass short middle to T.Burton to CHI 34 for 5 yards (J.Johnson).|2|2|6|CHI|CHI|29|03:37:00|81|C|5|5
2018120901_1996|2018120901|1996|14|46.74|23.4|54.16|4.19|tackle|(2:11) M.Trubisky pass short right to A.Robinson II to CHI 45 for 8 yards (A.Talib).|2|1|10|CHI|CHI|37|02:11:00|73|C|8|8
2018120901_2038|2018120901|2038|14|54.96|23.52|51.36|36.37|pass_outcome_incomplete|(2:00) (Shotgun) M.Trubisky pass incomplete short left to T.Gabriel.|2|2|2|CHI|CHI|45|02:00:00|65|I|0|0
2018120901_210|2018120901|210|14|51.75|23.64|62.62|18.41|pass_outcome_incomplete|(11:07) (Shotgun) M.Trubisky pass incomplete short middle to A.Miller.|1|1|15|CHI|CHI|42|11:07:00|52|I|0|0
2018120901_2309|2018120901|2309|14|48.77|29.76|63.25|-0.59|pass_outcome_incomplete|(:31) (No Huddle, Shotgun) M.Trubisky pass incomplete deep right to A.Robinson II.|2|2|10|CHI|CHI|39|00:31:00|71|I|0|0
2018120901_232|2018120901|232|14|51.5|23.64|24.41|54.23|out_of_bounds|(11:03) (Shotgun) M.Trubisky pass deep left intended for J.Bellamy INTERCEPTED by M.Peters at LA 37. M.Peters pushed ob at CHI 15 for 48 yards (B.Witzmann).|1|2|15|CHI|CHI|42|11:03:00|52|IN|0|0
2018120901_2331|2018120901|2331|14|49.3|29.53|59.04|2.07|tackle|(:24) (Shotgun) M.Trubisky pass short right intended for T.Gabriel INTERCEPTED by N.Robey at CHI 49. N.Robey to CHI 49 for no gain (T.Gabriel).|2|3|10|CHI|CHI|39|00:24:00|71|IN|0|0
2018120901_2608|2018120901|2608|14|28.71|23.33|42.04|-1.54|out_of_bounds|(14:14) (Shotgun) M.Trubisky pass short right to A.Robinson II pushed ob at CHI 31 for 12 yards (A.Talib).|3|1|10|CHI|CHI|19|14:14:00|91|C|12|12
2018120901_2665|2018120901|2665|14|54.77|24.73|68.51|29.14|tackle|(13:12) (Shotgun) M.Trubisky pass short middle to A.Robinson II to LA 41 for 14 yards (J.Johnson).|3|1|10|CHI|CHI|45|13:12:00|65|C|14|14
2018120901_2756|2018120901|2756|14|100.31|25.93|107.52|0.86|out_of_bounds|(10:29) (Shotgun) M.Trubisky pass short right to A.Robinson II for 10 yards, TOUCHDOWN. The Replay Official reviewed the runner was inbounds ruling, and the play was REVERSED. (Shotgun) M.Trubisky pass short right to A.Robinson II pushed ob at LA 2 for 8 yards (A.Talib).|3|1|10|CHI|LA|10|10:29:00|20|C|8|8
2018120901_2836|2018120901|2836|14|107.94|23.6|110|-0.97|pass_outcome_incomplete|(10:08) (Shotgun) M.Trubisky pass incomplete short right.|3|2|2|CHI|LA|2|10:08:00|12|I|0|0
2018120901_2858|2018120901|2858|14|104.53|23.24|114.34|12.24|pass_outcome_touchdown|(10:01) (Shotgun) B.Sowell reported in as eligible.  M.Trubisky pass short right to B.Sowell for 2 yards, TOUCHDOWN.|3|3|2|CHI|LA|2|10:01:00|12|C|2|2
2018120901_3115|2018120901|3115|14|22.66|26.09|28.03|19.6|tackle|(7:04) (Shotgun) M.Trubisky pass short right to T.Cohen to CHI 20 for 7 yards (N.Robey) [A.Donald].|3|2|9|CHI|CHI|13|07:04:00|97|C|7|7
2018120901_3140|2018120901|3140|14|29.46|23.47|37.93|53.13|out_of_bounds|(6:22) (Shotgun) M.Trubisky pass short left to T.Cohen ran ob at CHI 28 for 8 yards (N.Robey).|3|3|2|CHI|CHI|20|06:22:00|90|C|8|8
2018120901_3165|2018120901|3165|14|37.74|29.37|37.05|46|tackle|(5:49) (Shotgun) M.Trubisky pass short left to A.Robinson II to CHI 28 for no gain (M.Peters).|3|1|10|CHI|CHI|28|05:49:00|82|C|0|0
2018120901_3213|2018120901|3213|14|42.73|29.56|64.82|55.77|pass_outcome_incomplete|(4:58) (Shotgun) M.Trubisky pass incomplete deep left to A.Robinson II.|3|2|5|CHI|CHI|33|04:58:00|77|I|0|0
2018120901_3235|2018120901|3235|14|42.77|29.61|53.47|22.88|pass_outcome_incomplete|(4:53) (Shotgun) M.Trubisky pass incomplete short middle to A.Robinson II. PENALTY on LA-N.Robey, Defensive Pass Interference, 7 yards, enforced at CHI 33 - No Play.|3|3|5|CHI|CHI|33|NA|NA|I|0|7
2018120901_3291|2018120901|3291|14|52.45|26.17|37.32|45.21|tackle|(4:10) (Shotgun) M.Trubisky pass deep left intended for T.Burton INTERCEPTED by J.Johnson at LA 38. J.Johnson to CHI 27 for 35 yards (B.Braunecker).|3|2|7|CHI|CHI|43|04:10:00|67|IN|0|0
2018120901_412|2018120901|412|14|38.77|29.75|48.72|16.71|pass_outcome_incomplete|(8:49) (No Huddle) M.Trubisky pass incomplete short right to T.Gabriel.|1|2|6|CHI|CHI|29|08:49:00|39|I|0|0
2018120901_434|2018120901|434|14|38.96|29.94|45.28|46.96|tackle|(8:44) (Shotgun) M.Trubisky pass short left to T.Gabriel to CHI 37 for 8 yards (M.Peters).|1|3|6|CHI|CHI|29|08:44:00|39|C|8|8
2018120901_520|2018120901|520|14|35.99|29.91|51.63|33.53|tackle|(7:05) (Shotgun) M.Trubisky pass short middle to T.Burton to CHI 43 for 17 yards (M.Christian).|1|2|21|CHI|CHI|26|07:05:00|36|C|17|17
2018120901_545|2018120901|545|14|52.62|29.89|60.7|1.01|out_of_bounds|(6:27) (Shotgun) M.Trubisky pass short right to T.Cohen pushed ob at LA 49 for 8 yards (A.Talib).|1|3|4|CHI|CHI|43|06:27:00|53|C|8|8
2018120901_633|2018120901|633|14|93.91|23.98|92.85|13.26|pass_outcome_incomplete|(4:22) M.Trubisky pass incomplete short right.|1|1|10|CHI|LA|16|04:22:00|94|I|0|0
2018120901_683|2018120901|683|14|98.95|23.84|87.44|28.61|qb_sack|(3:35) (Shotgun) M.Trubisky sacked at LA 21 for -10 yards (J.Franklin).|1|3|5|CHI|LA|11|03:35:00|99|S|-10|-10
2018120901_996|2018120901|996|14|35.89|23.43|43.64|52.32|tackle|(14:50) (Shotgun) M.Trubisky pass short left to T.Gabriel to CHI 34 for 8 yards (M.Peters).|2|1|10|CHI|CHI|26|14:50:00|84|C|8|8
2018121603_1005|2018121603|1005|15|15.98|23.88|26.42|40.93|tackle|(13:22) (Shotgun) M.Trubisky pass short left to T.Gabriel to CHI 17 for 11 yards (E.Pleasant; J.Jackson).|2|2|13|CHI|CHI|6|13:22:00|104|C|11|11
2018121603_1030|2018121603|1030|15|26.27|29.52|28.33|48.68|pass_outcome_incomplete|(12:39) (Shotgun) M.Trubisky pass incomplete short left to T.Cohen (R.Gilbert).|2|3|2|CHI|CHI|17|12:39:00|93|I|0|0
2018121603_105|2018121603|105|15|32.2|25.69|62.53|0.74|out_of_bounds|(14:20) (Shotgun) M.Trubisky pass short right to A.Robinson II pushed ob at GB 47 for 30 yards (T.Williams).|1|2|10|CHI|CHI|23|14:20:00|33|C|30|30
2018121603_1429|2018121603|1429|15|23.33|27.54|43.24|36.5|tackle|(6:40) (Shotgun) M.Trubisky pass short left to A.Robinson II to CHI 33 for 19 yards (J.Jackson; T.Williams).|2|2|17|CHI|CHI|14|06:40:00|96|C|19|19
2018121603_1521|2018121603|1521|15|45.92|29.46|68.99|53.24|out_of_bounds|(4:39) (Shotgun) M.Trubisky pass deep left to A.Shaheen pushed ob at GB 41 for 23 yards (J.Jackson).|2|3|7|CHI|CHI|36|04:39:00|74|C|23|23
2018121603_1552|2018121603|1552|15|69.11|29.45|64.03|42.35|tackle|(3:52) (Shotgun) M.Trubisky pass short left to T.Cohen to GB 45 for -4 yards (E.Pleasant).|2|1|10|CHI|GB|41|03:52:00|51|C|-4|-4
2018121603_1577|2018121603|1577|15|65.17|29.45|69.41|26.21|tackle|(3:08) (Shotgun) M.Trubisky pass short middle to A.Robinson II to GB 40 for 5 yards (B.Martinez).|2|2|14|CHI|GB|45|03:08:00|55|C|5|5
2018121603_158|2018121603|158|15|61.19|23.8|82.14|-0.33|pass_outcome_incomplete|(13:03) (Shotgun) M.Trubisky pass incomplete deep right to A.Robinson II (J.Jones).|1|2|11|CHI|GB|48|13:03:00|62|I|0|0
2018121603_1602|2018121603|1602|15|70.14|26.21|84.78|51.74|pass_outcome_incomplete|(2:29) (Shotgun) M.Trubisky pass incomplete short left to A.Robinson II.|2|3|9|CHI|GB|40|02:29:00|50|I|0|0
2018121603_180|2018121603|180|15|60.3|23.5|74.79|-1.4|pass_outcome_incomplete|(12:57) (Shotgun) M.Trubisky pass incomplete short right to A.Robinson II.|1|3|11|CHI|GB|48|12:57:00|62|I|0|0
2018121603_1807|2018121603|1807|15|48.8|29.45|58.22|29.37|tackle|(1:42) (Shotgun) M.Trubisky pass short middle to T.Burton to CHI 48 for 9 yards (K.Brice).|2|1|10|CHI|CHI|39|01:42:00|71|C|9|9
2018121603_1871|2018121603|1871|15|80.03|23.63|92.47|1.39|pass_outcome_incomplete|(:53) (Shotgun) M.Trubisky pass incomplete short right to T.Burton.|2|1|10|CHI|GB|30|00:53:00|40|I|0|0
2018121603_1893|2018121603|1893|15|79.27|23.26|96.8|20.44|tackle|(:45) (Shotgun) M.Trubisky pass short right to J.Bellamy to GB 12 for 18 yards (J.Alexander).|2|2|10|CHI|GB|30|00:45:00|40|C|18|18
2018121603_1935|2018121603|1935|15|97.99|23.53|109.18|0.36|touchdown|(:38) (Shotgun) M.Trubisky pass short right to T.Cohen for 12 yards, TOUCHDOWN.|2|1|10|CHI|GB|12|00:38:00|22|C|12|12
2018121603_2482|2018121603|2482|15|39.68|23.74|46.51|28.54|pass_outcome_incomplete|(9:20) (Shotgun) M.Trubisky pass incomplete short middle to A.Robinson II.|3|1|10|CHI|CHI|30|09:20:00|40|I|0|0
2018121603_2504|2018121603|2504|15|39.12|23.61|51.89|53.49|out_of_bounds|(9:17) (Shotgun) M.Trubisky pass short left to T.Cohen pushed ob at CHI 43 for 13 yards (T.Williams).|3|2|10|CHI|CHI|30|09:17:00|40|C|13|13
2018121603_2843|2018121603|2843|15|34.7|23.84|49.12|3.2|pass_outcome_incomplete|(4:10) (Shotgun) M.Trubisky pass incomplete short right to T.Burton.|3|1|10|CHI|CHI|25|04:10:00|35|I|0|0
2018121603_2865|2018121603|2865|15|34.79|23.72|39.21|13.21|pass_outcome_incomplete|(4:05) (Shotgun) M.Trubisky pass incomplete short right to T.Burton (B.Breeland).|3|2|10|CHI|CHI|25|04:05:00|35|I|0|0
2018121603_2915|2018121603|2915|15|48.66|23.87|44.78|26.27|tackle|(3:23) M.Trubisky sacked at CHI 36 for -3 yards (sack split by M.Adams and K.Fackrell). FUMBLES (M.Adams) [M.Adams], recovered by CHI-J.Daniels at CHI 36. J.Daniels to CHI 36 for no gain (C.Matthews).|3|1|10|CHI|CHI|39|03:23:00|49|S|-3|-3
2018121603_2945|2018121603|2945|15|45.28|27.21|59.64|52.12|tackle|(2:22) (Shotgun) M.Trubisky pass short left to T.Gabriel to 50 for 14 yards (T.Brown).|3|2|13|CHI|CHI|36|02:22:00|46|C|14|14
2018121603_2992|2018121603|2992|15|61.07|30.07|77.33|28.55|tackle|(:53) (Shotgun) M.Trubisky pass short middle to A.Shaheen to GB 32 for 16 yards (T.Brown).|3|2|8|CHI|GB|48|00:53:00|62|C|16|16
2018121603_3326|2018121603|3326|15|68.99|29.3|75.27|15.79|tackle|(12:40) (Shotgun) M.Trubisky pass short right to T.Gabriel to GB 33 for 8 yards (J.Alexander).|4|2|6|CHI|GB|41|12:40:00|51|C|8|8
2018121603_3351|2018121603|3351|15|76.02|23.41|86|20.75|pass_outcome_incomplete|(11:55) (Shotgun) M.Trubisky pass incomplete short right to A.Robinson II. PENALTY on GB-J.Alexander, Defensive Pass Interference, 8 yards, enforced at GB 33 - No Play.|4|1|10|CHI|GB|33|NA|NA|I|0|8
2018121603_3384|2018121603|3384|15|85.13|23.49|89.17|30.11|tackle|(11:51) (Shotgun) M.Trubisky pass short middle to T.Burton to GB 20 for 5 yards (M.Adams).|4|1|10|CHI|GB|25|11:51:00|35|C|5|5
2018121603_3409|2018121603|3409|15|89.09|29.78|112.76|54.65|pass_outcome_incomplete|(11:10) (Shotgun) M.Trubisky pass incomplete deep left to T.Cohen. PENALTY on GB-B.Breeland, Defensive Holding, 5 yards, enforced at GB 20 - No Play.|4|2|5|CHI|GB|20|NA|NA|I|0|5
2018121603_3464|2018121603|3464|15|96.7|29.44|115.53|52.38|pass_outcome_touchdown|(10:21) (Shotgun) M.Trubisky pass short left to T.Burton for 13 yards, TOUCHDOWN.|4|2|8|CHI|GB|13|10:21:00|23|C|13|13
2018121603_3696|2018121603|3696|15|98.68|28.91|104.4|52.5|out_of_bounds|(7:45) (Shotgun) M.Trubisky pass short left to T.Cohen ran ob at GB 6 for 5 yards.|4|3|6|CHI|GB|11|07:45:00|21|C|5|5
2018121603_463|2018121603|463|15|49.63|23.89|65.6|-0.54|out_of_bounds|(8:29) M.Trubisky pass short middle to J.Howard pushed ob at GB 45 for 15 yards (J.Jones).|1|1|10|CHI|CHI|40|08:29:00|50|C|15|15
2018121603_561|2018121603|561|15|75.62|23.89|84.61|18.11|tackle|(5:58) (Shotgun) M.Trubisky pass short middle to T.Burton to GB 25 for 9 yards (T.Williams; J.Jones).|1|1|10|CHI|GB|34|05:58:00|76|C|9|9
2018121603_631|2018121603|631|15|84.75|29.91|94.21|9.24|tackle|(4:20) M.Trubisky pass short right to T.Mizzell to GB 16 for 9 yards (B.Martinez).|1|1|15|CHI|GB|25|04:20:00|85|C|9|9
2018121603_656|2018121603|656|15|93.95|23.69|99.86|0.09|out_of_bounds|(3:34) (Shotgun) M.Trubisky pass short right to T.Cohen pushed ob at GB 11 for 5 yards (J.Alexander).|1|2|6|CHI|GB|16|03:34:00|94|C|5|5
2018122312_132|2018122312|132|16|54.08|23.52|60.91|32.52|tackle|(12:52) (Shotgun) M.Trubisky pass short left to T.Burton to SF 49 for 7 yards (K.Williams). Caught at SF 49.  0-YAC|1|2|9|CHI|CHI|44|12:52:00|54|C|7|7
2018122312_1510|2018122312|1510|16|32.91|29.43|33.89|20.86|qb_sack|(5:49) (Shotgun) M.Trubisky sacked at CHI 25 for 0 yards (C.Marsh).|2|1|10|CHI|CHI|25|05:49:00|85|S|0|0
2018122312_1530|2018122312|1530|16|33.24|23.6|59.14|-1.15|out_of_bounds|(5:08) (Shotgun) M.Trubisky pass deep right to T.Mizzell ran ob at SF 49 for 26 yards. Penalty on SF-M.Harris, Defensive Holding, declined. Caught at SF 49.  0-YAC|2|2|10|CHI|CHI|25|05:08:00|85|C|26|26
2018122312_157|2018122312|157|16|59.74|29.33|83.43|56.89|pass_outcome_incomplete|(12:14) (Shotgun) M.Trubisky pass incomplete deep left to A.Robinson II.|1|3|2|CHI|SF|49|12:14:00|61|I|0|0
2018122312_1592|2018122312|1592|16|62.44|30.52|78.94|41.67|tackle|(4:04) M.Trubisky pass short left to J.Howard to SF 31 for 16 yards (D.Buckner). Caught at Chi 48.  21-YAC|2|2|8|CHI|SF|47|04:04:00|57|C|16|16
2018122312_1621|2018122312|1621|16|78|30.09|97.41|32.43|tackle|(3:17) M.Trubisky pass deep middle to B.Braunecker to SF 13 for 18 yards (E.Lee). Caught at SF 14.  1-YAC|2|1|10|CHI|SF|31|03:17:00|41|C|18|18
2018122312_1646|2018122312|1646|16|95.42|30|110.74|3.99|tackle|(2:34) (Shotgun) M.Trubisky pass short right intended for A.Miller INTERCEPTED by K.Williams at SF 0. Touchback. PENALTY on SF-F.Warner, Defensive Holding, 5 yards, enforced at SF 13 - No Play.|2|1|10|CHI|SF|13|NA|NA|IN|0|0
2018122312_1723|2018122312|1723|16|103.8|24.29|99.03|23.39|pass_outcome_incomplete|(2:00) (Shotgun) M.Trubisky pass incomplete short middle to J.Howard.|2|2|4|CHI|SF|4|02:00:00|14|I|0|0
2018122312_1745|2018122312|1745|16|103.14|23.72|111.62|52.43|pass_outcome_touchdown|(1:56) (Shotgun) M.Trubisky pass short left to A.Miller for 4 yards, TOUCHDOWN. Caught at SF 0.  0-YAC|2|3|4|CHI|SF|4|01:56:00|14|C|4|4
2018122312_2259|2018122312|2259|16|19.08|23.26|28.32|11.72|tackle|(11:57) (Shotgun) M.Trubisky pass short right to A.Robinson II to CHI 19 for 9 yards (M.Harris). FUMBLES (M.Harris), RECOVERED by SF-M.Harris at CHI 16. M.Harris to CHI 13 for 3 yards (J.Howard). The Replay Official reviewed the fumble ruling, and the play was REVERSED. (Shotgun) M.Trubisky pass short right to A.Robinson II to CHI 19 for 9 yards (M.Harris). Caught at CHI 15.  4-YAC|3|1|10|CHI|CHI|10|11:57:00|100|C|9|9
2018122312_2378|2018122312|2378|16|43.68|24.23|48.85|14.25|tackle|(11:10) (Shotgun) M.Trubisky pass short right to T.Burton to CHI 40 for 6 yards (E.Lee). Caught at CHI 40.  0-YAC|3|1|10|CHI|CHI|34|11:10:00|76|C|6|6
2018122312_2403|2018122312|2403|16|49.94|23.93|56.26|4.08|tackle|(10:30) (Shotgun) M.Trubisky pass short right to T.Cohen to CHI 47 for 7 yards (M.Harris; R.Sherman) [J.Taylor]. Caught at CHI 44.  3-YAC|3|2|4|CHI|CHI|40|10:30:00|70|C|7|7
2018122312_2480|2018122312|2480|16|69.05|23.97|75.73|38.89|tackle|(8:27) (Shotgun) M.Trubisky pass short left to T.Gabriel to SF 34 for 6 yards (F.Warner). Caught at SF 35.  1-YAC|3|1|10|CHI|SF|40|08:27:00|50|C|6|6
2018122312_2526|2018122312|2526|16|74.93|29.26|81.72|5.21|tackle|(7:42) (Shotgun) M.Trubisky pass short right to T.Gabriel to SF 28 for 6 yards (R.Sherman). Caught at SF 36.  8-YAC|3|2|4|CHI|SF|34|07:42:00|44|C|6|6
2018122312_2577|2018122312|2577|16|84.33|23.74|88.8|46.15|tackle|(6:30) (Shotgun) M.Trubisky pass short left to T.Burton to SF 20 for 5 yards (K.Williams). Caught at SF 26.  6-YAC|3|2|7|CHI|SF|25|06:30:00|35|C|5|5
2018122312_2606|2018122312|2606|16|89.28|29.7|99.61|30.72|tackle|(5:42) (Shotgun) M.Trubisky pass short middle to A.Robinson II to SF 10 for 10 yards (D.Reed). Caught at SF 14.  4-YAC|3|3|2|CHI|SF|20|05:42:00|30|C|10|10
2018122312_2862|2018122312|2862|16|44.62|23.46|51.95|50.1|tackle|(1:33) (Shotgun) M.Trubisky pass short left to A.Miller to CHI 43 for 8 yards (T.Moore). Caught at CHI 32.  11-YAC|3|1|10|CHI|CHI|35|01:33:00|75|C|8|8
2018122312_2913|2018122312|2913|16|53.57|29.67|62.71|24.21|tackle|(:11) (Shotgun) M.Trubisky pass short right to T.Burton to SF 47 for 8 yards (F.Warner). Caught at SF 49.  2-YAC|3|1|10|CHI|CHI|45|00:11:00|65|C|8|8
2018122312_2991|2018122312|2991|16|59.94|23.84|67.57|53.83|out_of_bounds|(14:15) (Shotgun) M.Trubisky pass short left to A.Robinson II pushed ob at SF 43 for 7 yards (T.Moore). Caught at 50.  7-YAC|4|3|5|CHI|NA|50|14:15:00|60|C|7|7
2018122312_3048|2018122312|3048|16|69.9|29.6|66.51|35.41|qb_sack|(13:04) (Shotgun) M.Trubisky sacked at SF 43 for -3 yards (D.Buckner).|4|2|7|CHI|SF|40|13:04:00|70|S|-3|-3
2018122312_3068|2018122312|3068|16|66.47|29.52|79.62|50.24|pass_outcome_incomplete|(12:20) (Shotgun) M.Trubisky pass incomplete short left to A.Robinson II [R.Blair]. Penalty on CHI-A.Robinson II, Offensive Pass Interference, declined.|4|3|10|CHI|SF|43|12:20:00|67|I|0|0
2018122312_3373|2018122312|3373|16|22.6|23.6|35.91|30.03|tackle|(7:37) (Shotgun) M.Trubisky pass short left to A.Miller to CHI 26 for 12 yards (T.Moore). Caught at CHI 20.  6-YAC|4|1|10|CHI|CHI|14|07:37:00|24|C|12|12
2018122312_3402|2018122312|3402|16|35.79|29.3|38.47|37.83|tackle|(7:01) (Shotgun) M.Trubisky pass short left to T.Burton to CHI 30 for 4 yards (E.Lee). Caught at CHI 30.  0-YAC|4|1|10|CHI|CHI|26|07:01:00|36|C|4|4
2018122312_3427|2018122312|3427|16|39.24|29.59|40.76|15.79|tackle|(6:22) (Shotgun) M.Trubisky pass short right to T.Mizzell to CHI 31 for 1 yard (D.Reed). Caught at CHI 25.  6-YAC|4|2|6|CHI|CHI|30|06:22:00|40|C|1|1
2018122312_3503|2018122312|3503|16|39.59|23.32|45.97|-0.01|tackle|(5:05) (Shotgun) M.Trubisky pass short right to A.Shaheen to CHI 35 for 4 yards (E.Lee). Caught at CHI 35; 0 YAC Chicago challenged the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands. (Timeout #2.)|4|3|5|CHI|CHI|31|05:05:00|41|C|4|4
